,CD3D,CD3E,CD8A,CD4,CD2,CD19,MS4A1,CD79A,IGKC,CD14,CD68,CD163,FCGR3A,NKG7,GNLY,KLRD1,FCER1A,CD1C,HLA-DRA,PDCD1,PDL1,CTLA4,LAG3,TIGIT,HAVCR2,BTLA,VISTA,EPCAM,KRT5,KRT8,KRT18,CDH1,MKI67,PCNA,TOP2A,CCNB1,CDC20,ESR1,PGR,ERBB2,EGFR,BRCA1,BRCA2,TP53,ATM,CHEK2,VIM,FN1,CDH2,SNAI1,ZEB1,IFNG,TNF,IL6,IL10,TGFB1,CXCL9,CXCL10,CXCL13,CCL5,GZMA,GZMB,GZMK,PRF1
TCGA-BRCA-T164,16.281673790956937,18.37823174817383,10.308219141126749,5.535417268862345,2.303724296441989,2.2136051426646692,12.749701101084765,5.061918809383279,14.728862949588477,6.521308722375014,6.826424036733689,7.754000978734329,11.987061386591378,7.83424888824014,3.037110452924441,8.496478865619512,5.167813604978459,6.674217559237894,10.329090124482855,11.177605690262075,14.619816297425654,12.428414001692829,19.15548923561616,17.687519386366596,8.111817768447445,11.08809668622426,18.54387396846139,18.190008686650465,17.58188449971712,34.00936608056335,23.724794492088378,2.5892307088368605,36.17326481399951,5.437735976146078,24.31860380502531,13.376836243561243,47.83963587992471,2.4452384063059136,9.267708767526592,6.466700830066494,5.211381774890077,5.946608070214566,13.270309087817862,11.520834085654776,2.883470979622949,9.584098816769686,12.713854887158934,13.66329571546877,20.862515367261675,6.213888772344133,26.47325716507616,18.045330786897853,4.813517084674632,3.388001793814822,6.572951857021276,6.111961237491624,8.858880216461081,9.004765624002333,13.089938399959964,7.705002540772026,5.32880096551657,27.447783852887866,4.965780446329616,46.609236028865844
TCGA-BRCA-T165,6.881069429195906,52.64125858257017,6.431347606380049,8.940669560148873,2.3815975850764906,11.76930835315547,17.19290838286383,6.554294359303059,23.10693295043933,9.138622630106715,9.954172468163424,16.93630682404413,4.816913793675124,9.24840631773749,20.911593036426343,20.49813415943539,32.00017758935833,20.569114620494727,3.089967776700207,23.82847144407676,9.328308163601761,59.26439029460966,10.670295195811017,12.684826397544311,8.036350361655007,5.1057616373970625,2.6238833731126134,48.68029585942126,37.21233105983415,10.704910146312825,34.991808292309955,9.86471665412888,12.366556220046919,9.102812408440155,32.49848457641623,11.63680425828872,16.10896980358107,9.524022624366792,2.763863960211314,7.138412256657127,3.722398083310113,7.336784477411872,15.826522177413555,29.220011694717904,6.136850588777451,3.863018902298248,10.369986710089986,18.395151188436692,13.036736609473548,18.245651750643773,8.15253482793229,13.150621141145567,3.2071836925953825,5.425055959903371,5.948460161403827,7.727982164164242,23.169211818218024,18.590638390252998,3.1558188690308757,3.517570123943597,9.311286884403327,8.12246267924797,9.631337557810658,31.968858108366845
TCGA-BRCA-T166,54.168062763132816,20.90254438722871,32.317132274574845,16.17299375410043,3.868854272719071,7.950277723717631,8.478933082030801,12.85256618628467,3.986490858829181,5.674856930931694,5.620799257309567,27.639703622520596,6.695103979302637,20.882568184001435,13.116361318070776,4.469003531831052,8.786621325243088,19.97742207528072,7.157869566517826,37.83073051743432,5.896579746229319,3.924634555069238,29.646960768459593,25.581354872915583,41.239264773947355,11.10032581958781,24.07743388849976,39.57504335347286,41.49144651590265,23.155562826221633,16.673425277990553,23.812737066565557,12.92176247297613,15.835516784935425,13.271157217047342,8.655933328287007,13.90164388456249,2.393249341191875,19.09983275131147,6.7015643448177755,9.112199725038032,6.4987892001653345,5.033935997339962,7.814218335599493,11.755021003335388,2.8357275948827994,21.165276943913028,3.936802499081997,3.8312169435422376,3.6023328744497296,2.112643022954427,13.820454442994475,18.63774263844763,9.618716061965936,3.6680100160802844,4.686892950427643,7.1689897113598615,26.693303943380528,4.2732543146206226,12.523583332232288,10.94600397771187,8.243253353405054,6.869212132251717,4.886428973433724
TCGA-BRCA-T167,29.043443161253347,9.181864297516643,24.387259027654935,6.06194484920919,26.826282624677667,3.7156014412844645,19.1470343489263,15.263699698905192,29.501212452432725,7.199026009950436,12.39791866057154,5.705312986736179,3.6303383836390264,11.023916478202759,3.449767848926041,34.15892514152548,2.809588983691806,9.117418715501834,9.877924048079738,12.268350881358476,16.02311391010387,4.482032806518775,12.716671501319551,7.062864470913465,24.53079535095498,13.486285724100693,30.752768296122966,8.68903043826618,14.041862227348787,11.913885651411292,8.201910792715235,4.22001367181905,20.898631400368387,8.678919294785507,14.958454358838242,19.501070011034873,21.5673113175075,6.015311209853066,5.7276968756768785,6.8665641119630765,3.558795465840741,15.051240423479639,9.527970261252811,24.130146332705742,13.302836983350694,9.543401693239659,5.622997810742453,3.8850883857827796,13.974299374450988,7.3306259429396645,4.036558161974407,3.7370395054863734,3.4464303566367707,14.010452974768492,4.080402277402926,7.983230899609763,6.805220208281845,8.932596529341335,18.774648558975592,18.18433178965392,11.197544937010464,4.18582642134829,6.447194899262864,15.182748425255292
TCGA-BRCA-T168,17.238699788715653,20.804703120242323,7.509881625089177,20.599566318684705,3.6135188781198218,13.107139867415503,5.313071955641011,11.90011077157028,2.392392612286069,6.192097830302728,11.767175632893595,4.058469891541235,14.689171996710233,15.956342605336987,9.085350680698637,5.490061206722581,7.269215849584689,9.277486757504645,7.1162767539895695,17.380395560054602,9.823510682503168,5.711868877820551,5.888570931614572,3.0698481139020446,4.86435236651963,13.055794144705537,14.645354168109362,12.072189420527923,65.51462389184833,20.563358326638784,52.795856024638766,11.814255238932448,22.943722405487037,6.244304437622171,8.478299770260524,2.0708313101242672,22.629228122057526,5.37810268748684,14.358664500833608,5.311239628189213,15.688831081685404,6.400649800970113,6.904019031485848,9.168444169338693,6.200578201760074,5.430313833451378,13.539431731103234,2.8158311860043153,5.461256072107467,16.52382842297298,2.5530608551002336,24.826019378608496,36.332716522841594,2.7419078453334205,4.7542736150258165,5.726826554925013,13.982863493713811,9.24927407440994,10.270818597489287,13.334352607144593,5.50647295716041,25.49219784123359,11.783065312190084,14.334295448988698
TCGA-BRCA-T169,38.07307633490772,23.07491758546646,8.37906148279541,13.42508477040461,7.450426644381413,2.454405366939507,26.74455840768493,3.1010245649293875,11.564367739858005,7.645500444697327,2.2077318379700355,22.6952466606798,17.27552775653698,12.914553243483883,4.079936937728739,3.0374341446706996,5.612815604452974,4.359568798346368,7.6529594711862075,43.722071047601105,13.266680260194388,29.479780138670023,15.628034958362854,10.73792041352319,17.426549828258963,7.099703598300308,18.237788666892563,14.204844454480558,10.482176853637764,42.797467004916484,23.935641754765715,19.59246272782586,43.889729009353665,5.7716795106598555,14.731227321227287,5.759575274988678,18.763693100717408,14.62317277656506,4.634593180440482,8.509843985506517,11.86799785132523,6.44368280540826,21.82368379395299,14.316825805969382,25.892188372833893,5.318415517388093,2.9156221781900737,7.649878830589362,2.7177415665258597,29.92718872708557,2.315624773917878,13.203272892942085,7.9572485857874975,5.678787299597774,2.544878930252167,9.78642223390952,9.040062511450845,4.637852705740045,21.28329597353061,4.9005095013362485,11.16805446246725,13.41690010122081,2.8449455301714526,36.28754356002026
TCGA-BRCA-T170,12.03892622643561,6.263434091370546,12.347981805982592,18.751958417795628,7.766657946401763,11.487543234938766,2.45666072535085,4.678643515911064,15.684263720137915,2.666128470933576,17.475028614538125,2.771171767117748,16.388059801957688,9.370236864372675,9.578311259231407,3.3273705416507138,2.547676010534456,3.946139522680671,3.0943858328816827,7.494678992468831,11.668026470842582,13.662923866506704,21.72023862378487,15.813734747691,9.50743852512446,6.245261585772405,7.136719523642228,17.635844095388904,41.231809189344325,12.704576333475947,8.103272457561452,10.428803104702855,8.167164375377396,35.916510171143514,32.4305363090901,2.6386457312066445,6.574776786385689,7.468293552595162,9.516938809637963,4.571657608481734,12.092750837542814,14.036608776149585,8.927820439039074,5.256988939650631,13.095165336497194,3.9340624714272847,16.389003575807404,6.361821992617259,8.88452956963742,18.505316611364563,17.93865740990045,5.715603179273226,3.874534853988105,13.938434575767278,6.540299502566559,3.7059615523050784,20.782780648528238,3.7662127804963292,2.2091681253210242,2.163907485213983,15.684348494785127,17.004981837816217,4.98059631709163,8.628143699200187
TCGA-BRCA-T171,11.221234136529628,22.098947968850602,5.898380647755567,44.7007327474107,4.013589614089763,66.20942588624817,3.505326671244012,13.811379228771123,4.022768123772202,2.674419754957247,18.631266229560076,17.657862588968847,6.1343524283500335,18.54390417056173,8.514674818057792,17.3361935225795,5.027345208741163,7.93319540943816,7.314493525827082,8.241720072434779,29.647092482214404,5.176506168343261,4.943292304373022,13.32203109979664,10.57173419729975,3.7315210990970686,5.963785190782427,60.72681795860476,13.09727796939066,27.866732351182037,32.25767127653498,6.755523288752068,43.8220643559976,23.680156719578548,13.572901899450148,8.739401774451945,21.515088541161894,9.175634734020985,18.875748353895275,5.531499329633257,4.852093830138767,7.405935323606112,5.385152488389359,5.439664794643335,18.32516384846222,11.075403447819962,10.643014531780997,9.62867705404526,17.135422285380706,7.235519342299988,18.347088417962844,5.563362654340525,22.906376430103208,11.596048496213093,4.378381353447169,8.642462632954537,8.091931724909415,3.187061112188655,9.157073607675892,5.024188252829139,4.645224902757747,39.630523194242976,10.206398038148361,29.138944602802518
TCGA-BRCA-T172,21.907769496651916,11.623777893801762,15.782762785588123,21.89345696924456,27.801631481811054,4.3406935409917,18.634064220100257,22.624369735693584,10.879380425829773,23.420163398376037,6.058369376616808,26.463615260686282,11.706338831644254,4.514962255594684,20.990314560587805,7.300521841062828,6.934334801567293,8.686291617862516,3.2943610310605216,10.599672189724568,24.343315310038076,3.1872427684234124,6.824578327870744,3.029491246558389,6.298880677192131,12.42491080813439,14.826526689734667,60.26980871118808,24.88006783578342,13.289666045404374,54.42146963259941,13.944473703806487,16.960511745612223,21.653626870111072,41.136704690481515,11.969311120350813,11.432420900775936,11.986970670932683,2.32889431484868,5.907499126190488,6.171359457612886,6.825274592954215,5.233561236552791,6.431561182118337,10.504914797667135,14.967583853469215,37.51961428109362,5.401631177584337,9.31791992438414,24.135394117249934,3.4621743659366637,12.116737688958795,13.251282149854482,2.7454842234618577,17.800616762018926,15.417668553789015,2.271789040344194,2.7640244381724974,2.402997259220261,5.260661169674838,12.542798802269996,13.120363212185623,4.492156979178695,33.110177080628134
TCGA-BRCA-T173,11.889226670993565,5.699302760657817,10.354991624623114,16.360787721284545,6.196987317070367,4.559906974711517,3.1262736154674036,15.68134001018184,46.46757665416968,5.198355337573175,5.845230498621969,9.699463258714283,12.139319583895412,9.971547702105529,20.82509388772642,8.567916948322324,6.788371857656322,10.322884852934093,26.42754336333806,21.990765018017136,3.490028067054593,7.847173815979241,10.630878100134098,7.531588973487341,11.636785620918982,16.001984125182375,12.51462083765727,89.73129149019493,13.727721994406233,45.42843509731438,34.19177610611193,5.59757775325366,23.546182047138657,6.538594993443823,26.80470433142943,8.07994918782477,9.840095648621093,10.531731620267738,10.20929119538111,3.880577551358238,2.2469519794272284,10.684946154021436,13.42835526561621,25.923669429038107,23.072838023684632,8.019869767142122,13.213001723907661,6.6286008961376615,12.965956122876511,3.833308330573203,5.709815556758073,10.045960698171317,2.146598757393693,12.254359466496417,16.440484361984566,6.075168649644934,6.7528233715009245,17.245638485787982,13.956548863282837,4.719098768973309,8.698322298887643,17.63121867322805,8.626203899640956,6.124134006648074
TCGA-BRCA-T174,10.564431585837797,39.53626813643251,22.479670093721527,69.00297768324363,13.654164828831655,24.774972323680384,3.9486945236737396,13.80922301981749,2.1633975303090027,10.88774701457676,7.0681999704108245,5.406486342968532,17.86748787216095,27.111806218793575,2.1804331860566566,9.522723419653047,5.668803617752365,6.298191901461229,16.272270594683892,7.449977918055902,37.38672845976926,5.376053822332102,16.04218821754489,16.380744578098643,4.324905968405976,5.141385505195493,16.40471434494502,33.824000301347624,15.184322790140369,21.7425752410935,9.145961944929496,3.8730888129416603,14.312561540453498,6.258543606914866,30.95080078633046,12.126961839558636,45.262366144919994,11.459436443347368,24.560981837673733,8.46868972670081,9.334699271438033,42.71003359783029,15.275831030966176,5.312704321712252,12.293120728225876,20.870593593736345,14.700638400385072,9.013354496451159,10.900963889685002,38.996283301027226,2.7603081125525977,10.802786244241029,4.665874055511562,10.175219045532192,9.484269074796373,3.332752663773066,3.852900960200637,9.77505288748549,3.0978367270786205,4.4650471893340455,25.639588979351654,8.753751110737443,7.356385228476994,37.99119076170469
TCGA-BRCA-T175,8.86503679129347,12.405251350655927,18.988503680548508,26.118221178940292,20.554057360397106,21.765472976140348,13.991766339041373,4.073594924951346,2.200978145381946,5.873131092794452,3.221004023894217,11.91369572405557,10.657123661520888,4.539612433537682,16.492128206935398,4.288062638666926,6.528269767909763,10.819365903845648,6.488798123816588,9.98544949633111,3.814567537424586,9.158813256772994,20.370272535942856,32.60616878998263,6.268621836065162,6.407430608976682,11.702147147517415,59.49281616544903,13.592468936025863,18.44136872161377,36.61107442426107,9.526585030565695,6.640699855361512,18.83400521836254,7.893970030741701,7.7103253343910705,15.543630453131001,18.71292062097702,6.9665269282955755,4.621839624913923,4.100964399893282,25.734743940447537,6.875482173200503,10.548969208678626,3.6578970047788824,13.87316434432536,7.14530206658986,5.460351918451453,5.5840541510886075,17.295931170824517,8.45543701136192,12.12303763839285,20.18720243894772,20.561242476710728,5.186037974874891,26.368000439490665,2.2015241247077606,5.783558784144134,20.091457482531748,4.568663152710594,7.827290127166383,8.325137197247532,9.580463668983683,10.92214878271361
TCGA-BRCA-T176,24.459689896855085,38.79416401318812,21.822044964287482,8.431138955060428,23.586609348266343,4.457560395625828,3.2991566303374666,2.754197782576336,8.629604758067561,2.966162106176624,3.1952040898237644,4.853747908757116,4.646420426023484,15.123352897343025,15.575025428057785,13.46204635951996,4.43574490111814,4.251590959459703,29.002256063077404,3.099244161897565,28.415248232389963,5.673651093405316,38.31410871712979,8.028209459430762,6.643574882395485,11.823955251233539,9.087431831685162,14.887459982980976,22.52703115525471,31.61518718135278,8.77862946544301,2.090099917323118,13.576579045919344,6.979254951765734,20.283370498726462,3.9269218158629275,12.939867760766234,3.761891616941212,8.361148414847715,2.9868695407206243,2.18702400942319,5.524852024348679,35.84748018281253,6.534848232717041,11.861125381360885,2.5627462993015304,2.9157514371357323,7.688473193226033,7.001978473078164,26.22278974590062,25.179478375263624,14.098803323678545,9.372473288203203,6.855173398773211,5.522670548243179,25.512932487459405,9.388714644209912,8.922357879434777,4.110694451400103,2.3825867237879153,38.846280498300025,8.5179016678326,6.675619771934122,5.461130479678777
TCGA-BRCA-T177,32.203114283197536,5.420311601840523,31.93567763252833,7.267315323224786,19.412139765249684,12.467932723178953,3.439429895048306,8.674331692013972,4.999366733023352,3.5703879956741487,17.682307348896813,6.133713639928224,6.067211374360582,6.234316613610041,5.863941639725135,18.421888786176712,5.609501608878958,26.22663258668865,25.396064096216907,4.878423479319006,5.342128124028774,26.824777559251025,8.985992306396515,3.052602913551344,4.560229782896146,9.283045707817392,14.84619568699657,10.576963423322653,10.108560967200102,53.94023044418381,33.036171466734146,9.128485637112389,25.526051143731628,12.8415545997671,24.889836144081194,5.719211628387903,8.917746091244062,12.44548787516118,6.35329857183809,33.86690804045162,5.439929618897511,30.475579356724754,32.025038391496494,7.768779109217272,14.804665118738313,6.5402190900784,21.9620540365755,6.784503812256895,12.910119477410747,7.033381685211878,4.068101390412859,3.778652338109352,6.433083380457966,13.268144940827037,9.432404044801391,11.334168662197172,4.653922725957235,7.2535245175518375,2.3632872680685413,15.609461947396188,59.13332968270659,10.268283509999975,2.0881935752306777,6.2329573303353865
TCGA-BRCA-T178,20.856019445195308,19.204315829264765,28.257966389847592,9.393113143683607,13.538920072871665,11.317607035350704,5.118480298173102,8.308250310577822,3.274534221942652,6.820085109810949,19.04233182393244,6.374267129217693,16.639016315791267,14.706595292203602,3.7043251944519944,8.961103668093635,7.641488125743994,6.068509939280219,3.019308036567768,9.468821981893718,3.9065449194448663,4.247924753612547,9.452536599672237,7.372709748407532,22.780410469461632,5.7690684478481105,13.345851617493219,21.599888747316104,29.918335177473452,13.422713099705746,59.22215377655384,8.041687146514812,29.916863811586648,11.358831372721282,6.478335257190453,10.959790179005143,5.1090587548722945,7.159321782077375,3.713489336516151,9.897472645755489,33.06743507402996,11.243730914693229,22.00995552721205,12.088380142578732,7.478893301343379,23.322626514361772,19.655717417574447,14.326778341734073,4.810722198318134,8.299810850390514,4.027762690080502,6.694697378373562,7.296492135310985,16.253207789373498,20.10909728441271,6.28395341258494,2.1429043478422027,17.830912745241037,3.5319835644898117,9.780390938134708,4.303455552652969,10.12004104762298,36.12693119042639,5.273577768017246
TCGA-BRCA-T179,13.266725568642677,10.504125223188257,40.3220964874338,35.52736363150409,4.17130778987821,2.6773881277807328,9.892383662730598,5.280228581737742,10.919991937083678,2.261175314439796,3.145415096970531,11.276387607768347,3.909821396276206,27.388344845642262,2.4830197644227487,3.9414859246314045,54.3462779148776,6.540241631939616,11.711260287208587,5.4204461309554866,14.295264234331247,18.540172300537236,7.5308723665784925,24.185882628808073,9.398971094434454,5.9428773211573525,8.525093273491859,23.476721969721815,11.257366918370948,17.277019538517912,15.573083488453081,6.098650354809068,25.04456366448076,14.223479634932621,44.46171416204102,4.781454467795751,12.522855948927205,14.370082928986188,8.317698021744608,8.33540231053411,2.4385236077049157,10.084944476005557,8.157163632108883,78.1590824281328,4.949460503196059,19.267637981484814,11.021867423785011,5.335239260761799,8.273935123032459,16.687490677779238,19.18987324394277,3.3985791674323567,5.318951178182649,5.266431231995352,2.343634096802609,9.295158462014635,17.438250337086068,5.844626925804527,12.777695259705244,9.904451272304915,9.65250574126606,5.8246716959495055,11.884364221413872,27.13632627051473
TCGA-BRCA-T180,22.36848500622881,5.270603524067724,8.654650429020915,6.080175395976658,8.758947037158471,13.30037338123382,2.937478400697697,16.577971466765753,8.486603384777254,11.368664205324407,30.435305599290565,2.6991256706674895,20.519206810735575,5.617508936321909,5.993269010918366,17.254060692853912,20.937350456187154,7.647779364545922,9.213279058726789,17.77807409514494,24.45980892756806,4.554625029172833,22.93315264228734,10.876603431992287,6.79176915079601,6.4117887340629,7.693937369958133,60.224150043055225,22.301432460140095,63.10506031201091,11.578486744809528,12.302777692799786,28.416235781351833,20.914018121881313,18.072470969978603,8.655831617410463,32.61893883755041,15.79190630257458,3.043500632320489,17.101987325969517,6.276420754262928,7.926233672266033,25.384421652396348,10.656775225411792,15.21728912927607,4.445721428275489,2.031496491902085,7.472852449931514,2.8449133305322283,13.23162549235142,4.584541368665918,6.690798891879562,2.7284493006443786,4.702368482523299,14.167396897316587,3.3151104662539987,10.333914710097272,21.952469083152888,11.111394300009216,15.328984229341172,5.3845481273020965,7.463899801912341,19.995301292612314,19.067640897899132
TCGA-BRCA-T181,20.306189656164705,21.34925183236156,13.021666862363894,5.683696792258251,14.276185117850405,11.08336967619102,7.121470107346543,20.401473050346564,5.2777089418847005,4.788766989899887,18.495725900868525,14.755907902354403,7.7885180910549545,5.681283427129034,3.937300894376037,10.54221283319521,5.889600534582738,16.486226693919484,25.958662918299407,22.656328197929145,8.689015463678146,21.652945575588767,8.196040063111486,5.194101568972833,2.271707917295417,5.898392618959308,20.710616045070925,12.915877341967871,12.163729942108084,71.01083320227312,8.455796473426759,14.326094343562296,10.427508152163078,5.534921807773715,39.980832322666885,3.2032566487187686,16.234572966878122,4.562239462607171,2.5393198120148854,2.409693629420918,2.982374961079321,5.740416816164743,19.294445451041597,11.646884050355728,5.359256235696643,6.3353511874801125,23.154603840000764,21.330673354561767,12.061140277336944,19.280520178324995,5.081160065881832,5.838613112271676,9.609380356049133,9.817374472646563,7.257605930000338,6.095381114646789,36.25328806847416,15.768482883611496,6.567156003712814,12.394843226380399,7.769326057812167,5.266584083465509,5.476239734711015,10.189511268340777
TCGA-BRCA-T182,5.250130838871853,30.29413654987214,11.67541381075936,18.027450447292612,2.6147303244731788,3.538944389729263,19.6359557360899,9.505991013849378,26.011435801928133,55.47711392879971,5.719939128266618,4.839731965723123,17.63551040758327,82.95374445821994,9.94626484743031,14.683455894680018,14.176760879535827,5.512254242726668,8.831606637250847,24.48122988433633,16.981405749758352,3.2566917398369593,7.926437387919656,4.872489331571565,4.121857991259556,20.872352811065376,2.3007284977854296,12.467706100058786,14.667915479952256,25.26951772592452,21.748181979286112,3.9699616404554874,7.511810915642123,8.78325617091306,14.775069854421718,4.530603622905262,46.28455001160203,6.986957575696885,2.484763118578965,12.452959911824404,5.19004479679445,15.598405187504778,8.27940851334455,13.457011997728474,13.832630036501694,23.049684646982186,4.421035377092994,5.262025201437354,6.992946354042314,22.957549984024205,20.532405825524698,2.7534154422791643,3.1318617734711447,7.473645042373776,2.9019395417827694,5.3920581308227185,3.2849694106616614,10.085698265907174,25.885531889451826,47.79295163605628,9.644674188224744,14.965904394084056,17.518419311761065,5.499442169162865
TCGA-BRCA-T183,22.54668263194065,12.885121471854857,8.462838734560487,12.731383277162026,2.632001830310767,11.51023446058335,4.330765335124617,4.984823407752895,3.032503000330721,17.999668807283037,7.440967600451322,8.791802517564754,8.741212785768678,10.341626546866777,3.7107941724303832,12.9360996137633,3.08707340640873,2.8773921349046834,11.906996886010218,5.811015480313785,7.39676896104605,10.737484569105519,10.159899259221204,17.795841013016258,9.81324870909285,10.271503865339197,12.015627628281091,14.231185895721397,15.003795000444175,18.372489592277432,14.61306353541499,35.56457251217783,28.552029459757385,7.518741296673097,5.078538064827736,2.3498035456686055,8.917169707862303,2.9709371798801563,8.097202386382065,17.61515663345361,12.677215737159653,7.42847738885531,10.096583986146955,12.090615643256996,15.294521700658112,16.61685198540458,21.23856503040137,7.694486142675574,11.480547556165705,2.9484700326905795,8.664589955029033,4.287514702862093,6.521084340698448,10.042079647534349,4.3763224661672515,2.4287680354334036,2.082292658817701,2.1792699722574707,2.0670783347042367,2.935462686450672,7.285171934870618,7.000343567803978,36.6182437279672,8.383505387740836
TCGA-BRCA-T184,7.044527544735097,16.830424786460252,34.274429845673765,22.000868848563183,4.808748268067513,8.597283238927051,12.038086981431046,12.418699596899147,10.785821828111294,18.37179502405442,18.328259006188237,8.919774131261939,6.494935727046111,16.312272647656485,15.639312908453991,2.0453451074398257,40.6235194722547,3.6158893675626116,7.082785336666201,27.67148814610853,6.0593325454374956,10.773388203000572,4.706814046149907,9.03183583891533,3.5597094278135577,5.615772689514925,5.740395121791652,97.75783195013318,102.70889779567958,10.19467106162183,31.301238230505277,2.4250586512006302,5.429200534504608,6.558265751129893,52.129324234157636,24.62326206250551,8.01814782476903,3.410769977849381,4.201129238995524,7.7978787788061465,8.746267230885302,7.5050630831996425,19.131427268459998,8.704163104047854,22.421852255003884,10.553733779506757,6.5865912509467295,14.481830372215557,15.626236913894989,4.745350854939442,5.320664225020829,23.985373744188962,3.440107748128922,2.34451619825942,6.841901054652107,14.924046288143836,13.81564027534771,22.159029202792112,8.094846414496416,2.843459004286669,14.66086716686873,22.08233840175984,2.783797269394687,6.274436831565092
TCGA-BRCA-T185,5.185502239552582,18.508201544720865,37.67029556979516,21.66012043807161,34.15690474498745,2.5208633003453933,20.664443901361263,15.459006473340532,5.017838271573423,31.052904035250005,4.716719512389021,19.60779290015733,19.012169735943704,21.008844943560955,8.631194103597892,3.022691968635295,8.073812708106193,5.530349917618562,14.570089381303553,20.032219278608945,31.977294121041343,3.1792947449537383,22.87226879064374,36.45721526503904,14.458576717435893,3.115884875276411,2.6781832615620296,8.379180243356709,25.83560112605982,25.880622916023384,86.0514287125453,6.060556432208392,10.646575525022428,18.71015660218392,29.450348949948292,24.088310973319953,27.752548477821882,6.450406038497195,10.06098385002731,17.520182404515843,7.396325885461608,7.44222463439868,6.8599642856894745,5.001577570210412,12.1335401456632,2.9421391658434164,4.236008754863212,4.829165796398184,8.574753947492134,6.059414945953556,10.983419983642323,2.457971279535065,3.0585582201165975,7.532571438192807,5.287417438959775,4.805694785850294,2.555041392152786,20.085342209113506,11.41653330653653,3.0373910301802285,4.807094842738301,48.205524946367404,11.144841864086422,10.48420818345354
TCGA-BRCA-T186,23.146394775930712,26.179216395289654,27.709339100948498,14.747790081154706,6.495306014432385,2.088714755155741,22.889978012829566,9.396758491799197,3.8167501170489744,22.16626907055215,21.714425500817015,38.21395165093213,18.575379092992357,77.34671841360945,4.244975769757403,16.773929184659167,15.85412396719024,4.100694049631166,2.8290077135744403,49.60152610711914,7.2121415730152005,27.565252711942005,3.04962833860079,3.2549877134224645,7.0169477928475175,4.18197655064469,11.365368988866456,23.006733024896114,9.451745134430178,11.194769899670344,16.839863114156714,3.6424689865633857,26.998014474501133,12.531643976427825,6.373247273026462,7.298506189533934,6.333250548193021,3.1043305977588824,4.19138878820298,17.701960000212058,22.68091383276386,22.50182280891165,9.065815572323888,8.180676621773832,8.373065691793466,12.23684884174869,42.132568801715614,3.1285529201115057,2.40438646218827,11.482671118505253,16.281089223335066,16.98456039555326,11.077154912441674,26.635660074675183,7.723220247637488,21.610054323874014,29.4893265815081,17.026776145980868,4.965710674189056,3.747394149039828,13.532065179120186,11.240001314606427,18.814043134007118,5.264748476219521
TCGA-BRCA-T187,9.470836632207206,25.9027423051579,6.497083676899198,10.801808770947979,5.917150982583724,9.795465671056078,3.377062509070332,17.763519945218885,6.747026342360733,21.913410354626052,7.046938370295513,4.573113241941691,3.223613592221686,4.045025501644549,8.076988368586562,2.9067534878823382,5.977061920349948,9.11858802194336,4.5802410929799935,5.311725589744354,20.885020904066337,38.2023715421298,4.270199863321578,5.0294100540649875,27.753538450088968,2.308132414542505,32.40111167290374,8.083795439762763,45.239247919406495,14.609503277949575,58.22295195285733,5.049442545062739,19.87083105769055,6.167838160792942,8.885099336793377,13.886419715175158,15.531226019564546,23.04527643885933,6.479446417156472,18.310228233979938,6.767516779035281,43.75126081624741,37.14743907978057,8.991898968297715,19.367099975152673,17.050570179806375,3.8926717364848757,9.831510212088588,2.6036725639676987,16.49785544627125,3.534572798785039,2.5875767981013134,6.089526797473676,8.881592378961463,17.4435920072288,31.272243383938754,6.631301424603248,2.4988077341167974,13.06210336086251,8.662460939216167,11.12812495630504,8.44005575695647,7.583646232381991,8.962202118254385
TCGA-BRCA-T188,26.22114012951093,16.775440623646013,36.415011204690245,16.76394173224091,4.177225256542746,17.23540658020279,8.517440714424586,3.8538529689814522,9.814863804263704,5.541807171836809,16.884021892827306,6.830836760198841,12.369914138666214,5.204956066026288,6.033771122458579,34.71076716782707,15.221281009633152,3.3942633300416416,4.603227137593418,7.802432306686351,15.610405546608355,19.976067239855254,19.612831042623892,11.55711471548846,15.320473433584333,6.596914807771822,3.058022850820254,22.960285059623963,62.77135235814819,36.35010469854217,23.55940965255598,10.32589469027355,42.34249960331233,12.829020615068249,10.63584754418551,32.26255546473651,32.87419805509789,5.121187097558965,6.985694947067902,6.290215956231015,3.2916447008066982,36.65793073079896,10.18038962820669,25.82077674329618,3.6794125307630705,8.350298582508485,2.194025031438728,13.558865313700016,8.957431093801993,9.859221702693148,2.424851139019804,3.896300320498981,2.617907373955513,4.727698753671888,9.898836134400401,8.681114976181707,9.577089216865986,8.374761899887407,4.550947289125745,4.2430833680329805,5.768916982021771,26.691339070932376,9.666894685930057,6.4770746752560004
